id,latitude,longitude,corridor,corridor_final,corridor_confidence,corridor_agreement,corridor_source
FKID001616,13.016148,77.7093202,Non-corridor,ORR East 2,0.825,1,predicted
FKID001617,12.9087962,77.6898099,Non-corridor,ORR East 1,0.895,1,predicted
FKID001618,13.0363604,77.6280422,ORR North 1,ORR North 1,1.0,1,original
FKID001619,12.9362748,77.7053223,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID001620,12.9286395,77.5864331,Non-corridor,Non-corridor,0.8883333333333333,0,unresolved
FKID001621,13.00594,77.5930776,Non-corridor,Non-corridor,0.72,1,unresolved
FKID001622,13.0143072,77.5678827,Tumkur Road,Tumkur Road,1.0,1,original
FKID001623,12.9711513,77.5071208,Non-corridor,Non-corridor,0.6001768232726556,0,unresolved
FKID001624,12.8402445,77.6765368,Non-corridor,Non-corridor,0.8037689371541985,0,unresolved
FKID001625,13.0490119,77.4971471,Non-corridor,Non-corridor,0.7666666666666666,1,unresolved
FKID001626,13.0445357,77.6433994,Non-corridor,Non-corridor,0.6766666666666666,1,unresolved
FKID001627,12.911755,77.5671317,ORR West 1,ORR West 1,1.0,1,original
FKID001628,12.8973434,77.5999214,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001629,12.9669683,77.594879,Mysore Road,Mysore Road,1.0,1,original
FKID001630,13.001119,77.5839711,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001631,12.9169348,77.5867863,Non-corridor,ORR West 1,0.8250070728893015,1,predicted
FKID001632,12.98372,77.5970763,CBD 2,CBD 2,1.0,1,original
FKID001633,13.0121587,77.5692077,Non-corridor,Non-corridor,0.6983333333333334,0,unresolved
FKID001634,12.9852233,77.4846533,Non-corridor,Magadi Road,0.9533333333333334,1,predicted
FKID001635,13.0202114,77.5838339,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001636,12.9016629,77.7074641,Non-corridor,Non-corridor,0.7016666666666667,1,unresolved
FKID001637,13.0166181,77.5840799,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001638,13.0313343,77.5596132,Non-corridor,Non-corridor,0.5827343293816445,0,unresolved
FKID001639,12.9252548,77.5501116,ORR West 1,ORR West 1,1.0,1,original
FKID001640,12.9590145,77.6627696,Old Airport Road,Old Airport Road,1.0,1,original
FKID001642,13.0436848,77.5538034,ORR North 2,ORR North 2,1.0,1,original
FKID001643,13.0616295,77.5761282,Non-corridor,Non-corridor,0.74,1,unresolved
FKID001644,13.0147144,77.5854668,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001645,12.9291283,77.61678,Hosur Road,Hosur Road,1.0,1,original
FKID001646,12.9948397,77.6162504,Non-corridor,Non-corridor,0.5516841221164759,1,unresolved
FKID001647,12.9205088,77.6105452,Non-corridor,Hosur Road,0.9716666666666667,1,predicted
FKID001648,12.986025,77.48836,Non-corridor,Magadi Road,0.9733333333333334,1,predicted
FKID001649,12.890426,77.5981455,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001650,13.0446608,77.5828682,ORR North 2,ORR North 2,1.0,1,original
FKID001651,13.0144783,77.5839511,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001652,12.9518462,77.5209581,Non-corridor,Non-corridor,0.7282657873815229,0,unresolved
FKID001653,13.0413611,77.6228455,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID001654,13.0144881,77.5842961,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001655,12.9210523,77.6655997,ORR East 1,ORR East 1,1.0,1,original
FKID001656,12.9599647,77.7473051,Non-corridor,Varthur Road,0.9833333333333334,1,predicted
FKID001657,12.902234,77.6010149,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001658,12.96984981,77.74995681,Non-corridor,Non-corridor,0.8616666666666667,0,unresolved
FKID001659,13.0435194,77.607812,ORR North 1,ORR North 1,1.0,1,original
FKID001660,12.936184,77.7055225,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID001661,12.8542041,77.664314,Non-corridor,Non-corridor,0.7945638623960805,0,unresolved
FKID001662,12.982533,77.5886768,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001663,12.9155609,77.5693985,Non-corridor,ORR West 1,0.9933333333333334,1,predicted
FKID001664,13.0192071,77.531676,Non-corridor,Tumkur Road,0.9933333333333334,1,predicted
FKID001665,12.9807052,77.6028336,CBD 1,CBD 1,1.0,1,original
FKID001666,13.0577512,77.5932829,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001667,12.9681087,77.7017706,ORR East 2,ORR East 2,1.0,1,original
FKID001668,12.9816007,77.5943212,CBD 2,CBD 2,1.0,1,original
FKID001669,12.9227384,77.6578813,ORR East 1,ORR East 1,1.0,1,original
FKID001670,13.0977085,77.5984317,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001671,12.92477953,77.67141018,ORR East 1,ORR East 1,1.0,1,original
FKID001672,12.9874824,77.4925376,Magadi Road,Magadi Road,1.0,1,original
FKID001673,13.0910026,77.5967663,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001674,12.9248583,77.6179575,Hosur Road,Hosur Road,1.0,1,original
FKID001675,12.94016989,77.38226369,Non-corridor,Mysore Road,0.9983333333333333,1,predicted
FKID001677,12.9530348,77.5397001,West of Chord Road,West of Chord Road,1.0,1,original
FKID001678,12.998964,77.583892,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001679,12.9662846,77.6069735,Mysore Road,Mysore Road,1.0,1,original
FKID001681,12.9474326,77.5940863,Non-corridor,Non-corridor,0.510237245610417,0,unresolved
FKID001682,12.998492,77.5842973,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001684,12.9358498,77.6078949,Non-corridor,Hosur Road,0.8504525333792913,1,predicted
FKID001686,12.9965833,77.5228984,Non-corridor,Non-corridor,0.7783333333333333,1,unresolved
FKID001688,12.9622772,77.5946798,Non-corridor,Mysore Road,1.0,1,predicted
FKID001689,12.9602666,77.5571056,Mysore Road,Mysore Road,1.0,1,original
FKID001690,12.9556047,77.6914427,Old Airport Road,Old Airport Road,1.0,1,original
FKID001691,12.9940312,77.4888442,Non-corridor,Non-corridor,0.7783333333333333,1,unresolved
FKID001692,13.0454683,77.5221848,Non-corridor,Tumkur Road,0.98,1,predicted
FKID001693,12.9878558,77.5597174,Non-corridor,Non-corridor,0.7533333333333334,0,unresolved
FKID001694,13.0458822,77.5222063,Non-corridor,Tumkur Road,0.9666666666666667,1,predicted
FKID001695,12.8395194,77.6775618,Non-corridor,Non-corridor,0.8153700034653939,0,unresolved
FKID001696,12.9609817,77.7476133,Non-corridor,Non-corridor,0.7849999999999999,0,unresolved
FKID001697,13.0651374,77.5931209,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001698,12.9888963,77.4990903,Magadi Road,Magadi Road,1.0,1,original
FKID001699,12.9730184,77.5704715,Non-corridor,Non-corridor,0.7738460665006623,1,unresolved
FKID001700,12.9609349,77.7475901,Non-corridor,Non-corridor,0.7833333333333333,0,unresolved
FKID001701,12.9853941,77.7532091,Non-corridor,Non-corridor,0.8616666666666667,0,unresolved
FKID001702,12.9483928,77.5937297,Non-corridor,Non-corridor,0.5130333755524625,0,unresolved
FKID001703,12.9650934,77.586316,Mysore Road,Mysore Road,1.0,1,original
FKID001704,13.0298275,77.539851,Tumkur Road,Tumkur Road,1.0,1,original
FKID001705,12.9831519,77.5883979,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001706,12.9573329,77.5520376,Mysore Road,Mysore Road,1.0,1,original
FKID001707,12.9877328,77.5722905,Non-corridor,Non-corridor,0.4934159964489301,0,unresolved
FKID001708,12.9870566,77.5723588,Non-corridor,Non-corridor,0.502130705244068,1,unresolved
FKID001709,12.9879975,77.512117,Magadi Road,Magadi Road,1.0,1,original
FKID001710,12.9928164,77.5714316,Non-corridor,Non-corridor,0.6766666666666666,1,unresolved
FKID001711,13.0195477,77.7085971,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID001712,12.9754723,77.6139912,Old Madras Road,Old Madras Road,1.0,1,original
FKID001713,13.0313911,77.5358465,Tumkur Road,Tumkur Road,1.0,1,original
FKID001714,12.9275416,77.54690343,ORR West 1,ORR West 1,1.0,1,original
FKID001715,12.9308745,77.6141869,Hosur Road,Hosur Road,1.0,1,original
FKID001716,12.9806936,77.5706825,Non-corridor,Non-corridor,0.7433333333333334,1,unresolved
FKID001717,12.9573227,77.5521473,Mysore Road,Mysore Road,1.0,1,original
FKID001718,13.056975,77.473185,Non-corridor,Non-corridor,0.7566666666666666,1,unresolved
FKID001719,12.8798214,77.6457344,Hosur Road,Hosur Road,1.0,1,original
FKID001720,12.9060249,77.5734258,ORR West 1,ORR West 1,1.0,1,original
FKID001721,12.9697339,77.7009261,ORR East 2,ORR East 2,1.0,1,original
FKID001722,12.9562658,77.547529,Mysore Road,Mysore Road,1.0,1,original
FKID001723,12.9708314,77.6048855,Mysore Road,Mysore Road,1.0,1,original
FKID001724,13.0984321,77.5986965,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001725,12.9863058,77.5890147,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001726,12.9696105,77.7005267,ORR East 2,ORR East 2,1.0,1,original
FKID001727,13.0404287,77.7413915,Non-corridor,Non-corridor,0.7683333333333333,1,unresolved
FKID001728,12.920716,77.66500052,ORR East 1,ORR East 1,1.0,1,original
FKID001729,12.9865858,77.5889172,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001730,13.0348153,77.5295849,Tumkur Road,Tumkur Road,1.0,1,original
FKID001731,13.0272048,77.5858748,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001732,13.0641223,77.5050987,Non-corridor,Non-corridor,0.6371724427201012,1,unresolved
FKID001733,13.1213642,77.6179253,Non-corridor,Bellary Road 2,0.985,1,predicted
FKID001735,13.034997,77.5889459,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001736,12.9020853,77.6010679,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001737,12.9061564,77.5732877,ORR West 1,ORR West 1,1.0,1,original
FKID001738,13.0425801,77.6110928,ORR North 1,ORR North 1,1.0,1,original
FKID001739,12.9532425,77.5382008,West of Chord Road,West of Chord Road,1.0,1,original
FKID001740,12.9575199,77.5518744,Mysore Road,Mysore Road,1.0,1,original
FKID001741,13.0402335,77.544252,ORR North 2,ORR North 2,1.0,1,original
FKID001742,13.0728983,77.59279,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001743,12.9020756,77.6011187,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001744,12.9440683,77.5270117,ORR West 1,ORR West 1,1.0,1,original
FKID001745,12.9440233,77.5270286,ORR West 1,ORR West 1,1.0,1,original
FKID001746,12.9575083,77.5518509,Mysore Road,Mysore Road,1.0,1,original
FKID001747,12.9914079,77.6566002,Old Madras Road,Old Madras Road,1.0,1,original
FKID001748,12.9906501,77.6561562,Old Madras Road,Old Madras Road,1.0,1,original
FKID001749,12.982207,77.5669262,Non-corridor,Non-corridor,0.77,1,unresolved
FKID001750,13.0197719,77.7086475,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID001751,13.0383987,77.6260083,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID001752,12.9605311,77.5569164,Mysore Road,Mysore Road,1.0,1,original
FKID001753,13.0976588,77.5989724,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001754,13.0379834,77.626067,ORR North 1,ORR North 1,1.0,1,original
FKID001755,13.0412739,77.6176409,ORR North 1,ORR North 1,1.0,1,original
FKID001756,12.8304088,77.6810331,Non-corridor,Non-corridor,0.8552396300516208,0,unresolved
FKID001757,13.0391412,77.6237299,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID001758,12.9954628,77.6667978,ORR North 1,ORR North 1,1.0,1,original
FKID001759,13.0004981,77.5839985,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001760,12.9932072,77.5850028,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001761,12.936306,77.7055441,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID001762,12.913892,77.5671955,ORR West 1,ORR West 1,1.0,1,original
FKID001763,12.9821926,77.5674075,Non-corridor,Non-corridor,0.7483333333333333,1,unresolved
FKID001764,12.9863048,77.5886954,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001765,12.979913,77.5642518,Non-corridor,Magadi Road,0.9166666666666667,1,predicted
FKID001766,12.9424555,77.7472966,Non-corridor,Non-corridor,0.755,0,unresolved
FKID001767,12.9996581,77.5838823,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001768,13.0391723,77.7399836,Non-corridor,Non-corridor,0.7683333333333333,1,unresolved
FKID001769,13.0398967,77.5444783,ORR North 2,ORR North 2,1.0,1,original
FKID001770,12.9993009,77.583823,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001771,13.0390181,77.7400752,Non-corridor,Non-corridor,0.7683333333333333,1,unresolved
FKID001772,12.9794789,77.5105977,Non-corridor,Magadi Road,0.961771252789059,1,predicted
FKID001773,13.0252361,77.5848655,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001774,12.9620957,77.5636074,Mysore Road,Mysore Road,1.0,1,original
FKID001775,12.9628603,77.7014433,ORR East 2,ORR East 2,1.0,1,original
FKID001776,12.9137902,77.5674728,ORR West 1,ORR West 1,1.0,1,original
FKID001777,13.0189117,77.5839803,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001778,13.1212,77.6181383,Non-corridor,Bellary Road 2,0.985,1,predicted
FKID001779,12.9233078,77.5762663,Non-corridor,ORR West 1,1.0,1,predicted
FKID001780,12.947922,77.5345219,Mysore Road,Mysore Road,1.0,1,original
FKID001781,12.8768328,77.6108768,Non-corridor,Non-corridor,0.8400000000000001,0,unresolved
FKID001782,13.0395514,77.5455174,ORR North 2,ORR North 2,1.0,1,original
FKID001783,13.0405567,77.54633,ORR North 2,ORR North 2,1.0,1,original
FKID001784,12.9645383,77.6392833,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID001785,13.0227369,77.58459,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001786,13.0189335,77.5840235,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001787,12.9061681,77.5856637,ORR West 1,ORR West 1,1.0,1,original
FKID001788,13.040034,77.5438675,ORR North 2,ORR North 2,1.0,1,original
FKID001789,12.9646596,77.6389287,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID001790,12.9614517,77.6317933,Non-corridor,Non-corridor,0.7450352969218852,1,unresolved
FKID001791,12.9871723,77.5744464,Non-corridor,Non-corridor,0.6533333333333333,0,unresolved
FKID001792,13.0413024,77.6214845,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID001793,12.983625,77.7523193,Non-corridor,Non-corridor,0.8316666666666667,0,unresolved
FKID001794,13.0227369,77.58459,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001795,13.0445883,77.5828867,ORR North 2,ORR North 2,1.0,1,original
FKID001796,12.9994223,77.5411015,Non-corridor,West of Chord Road,0.875,1,predicted
FKID001797,13.149579,77.6173799,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001798,12.9473062,77.5315111,Mysore Road,Mysore Road,1.0,1,original
FKID001799,12.9278187,77.600452,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID001800,12.9167352,77.5952446,Non-corridor,Non-corridor,0.7783333333333333,1,unresolved
FKID001802,12.9597234,77.5194577,Non-corridor,Non-corridor,0.5090448326172903,1,unresolved
FKID001803,12.9233554,77.5763168,Non-corridor,ORR West 1,1.0,1,predicted
FKID001804,13.03653,77.5889783,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001805,12.8545526,77.6655761,Non-corridor,Non-corridor,0.7968369917020195,0,unresolved
FKID001806,13.0450748,77.508345,Tumkur Road,Tumkur Road,1.0,1,original
FKID001807,12.9668569,77.6106922,Non-corridor,Non-corridor,0.7133333333333334,0,unresolved
FKID001808,12.9883409,77.7298618,Non-corridor,Non-corridor,0.8733333333333333,0,unresolved
FKID001809,12.9635794,77.5845525,Mysore Road,Mysore Road,1.0,1,original
FKID001810,13.0489105,77.5500282,Non-corridor,ORR North 2,0.9533333333333334,1,predicted
FKID001811,13.0597983,77.5932733,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001812,13.0192054,77.7080819,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID001813,12.973688,77.6410815,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID001814,12.9572593,77.7009657,Varthur Road,Varthur Road,1.0,1,original
FKID001815,12.9693675,77.7006326,ORR East 2,ORR East 2,1.0,1,original
FKID001816,13.0449557,77.7482787,Non-corridor,Non-corridor,0.7683333333333333,1,unresolved
FKID001817,13.0237833,77.715905,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID001818,12.9362202,77.7054416,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID001819,12.9171587,77.5873127,Non-corridor,Non-corridor,0.7260525013125667,1,unresolved
FKID001820,13.0167508,77.7036194,Non-corridor,ORR East 2,0.8333333333333333,1,predicted
FKID001821,12.9613839,77.6316873,Non-corridor,Non-corridor,0.7467857677724397,1,unresolved
FKID001822,12.9495506,77.699682,ORR East 1,ORR East 1,1.0,1,original
FKID001823,13.0782574,77.5926794,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID001824,12.9862133,77.6461867,Old Madras Road,Old Madras Road,1.0,1,original
FKID001825,12.8768583,77.61068,Non-corridor,Non-corridor,0.8400000000000001,0,unresolved
FKID001826,13.0046931,77.6360591,Non-corridor,Non-corridor,0.8616666666666667,0,unresolved
FKID001827,13.0039477,77.6196803,Airport New South Road,Airport New South Road,1.0,1,original
FKID001828,13.0595733,77.5594,Non-corridor,ORR North 2,0.9466666666666667,1,predicted
FKID001829,12.9693195,77.7012098,ORR East 2,ORR East 2,1.0,1,original
FKID001830,12.9682954,77.6607108,Non-corridor,Non-corridor,0.6966666666666667,0,unresolved
FKID001831,13.0192626,77.6191858,Non-corridor,Airport New South Road,0.9366666666666666,1,predicted
FKID001832,12.9738909,77.5433266,West of Chord Road,West of Chord Road,1.0,1,original
FKID001833,12.972293,77.5821863,Non-corridor,Non-corridor,0.7633333333333333,1,unresolved
FKID001834,13.0284816,77.5405868,Tumkur Road,Tumkur Road,1.0,1,original
FKID001835,12.9808053,77.602889,CBD 1,CBD 1,1.0,1,original
FKID001836,12.9861828,77.646009,Old Madras Road,Old Madras Road,1.0,1,original
FKID001837,12.9453679,77.5278975,ORR West 1,ORR West 1,1.0,1,original
FKID001838,12.9636634,77.5844901,Mysore Road,Mysore Road,1.0,1,original
FKID001839,13.0414567,77.546055,ORR North 2,ORR North 2,1.0,1,original
FKID001840,12.9568175,77.7011908,Varthur Road,Varthur Road,1.0,1,original
FKID001841,12.9633864,77.5890984,Non-corridor,Mysore Road,0.9733333333333334,1,predicted
FKID001842,12.9448632,77.596977,Non-corridor,Non-corridor,0.5613171203761986,0,unresolved
FKID001843,12.9455401,77.5280853,ORR West 1,ORR West 1,1.0,1,original
FKID001844,13.0303304,77.5372822,Tumkur Road,Tumkur Road,1.0,1,original
FKID001845,13.0406183,77.5467,ORR North 2,ORR North 2,1.0,1,original
FKID001846,13.0026184,77.6160608,Non-corridor,Airport New South Road,0.9090404382370733,1,predicted
FKID001847,12.9881198,77.5104661,Magadi Road,Magadi Road,1.0,1,original
FKID001848,12.9906595,77.6562986,Old Madras Road,Old Madras Road,1.0,1,original
FKID001849,12.9858672,77.5265477,Magadi Road,Magadi Road,1.0,1,original
FKID001850,13.0424993,77.6109634,ORR North 1,ORR North 1,1.0,1,original
FKID001851,12.9843032,77.6029397,Non-corridor,Non-corridor,0.6753291045444734,1,unresolved
FKID001852,13.0423323,77.5489953,ORR North 2,ORR North 2,1.0,1,original
FKID001853,12.9314436,77.6861075,ORR East 1,ORR East 1,1.0,1,original
FKID001854,12.9889559,77.5078589,Magadi Road,Magadi Road,1.0,1,original
FKID001855,13.0446549,77.6434811,Non-corridor,Non-corridor,0.6766666666666666,1,unresolved
FKID001856,12.9272683,77.5817867,Non-corridor,Non-corridor,0.8428363729425372,0,unresolved
FKID001858,12.9171178,77.5851136,Non-corridor,ORR West 1,0.9416666666666667,1,predicted
FKID001859,12.9829216,77.6378449,Old Madras Road,Old Madras Road,1.0,1,original
FKID001860,12.9233433,77.655885,ORR East 1,ORR East 1,1.0,1,original
FKID001861,12.95410975,77.54372584,Mysore Road,Mysore Road,1.0,1,original
FKID001862,13.03115,77.5872166,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID001863,12.9537342,77.5426696,Mysore Road,Mysore Road,1.0,1,original
FKID001864,12.9363031,77.7054752,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID001865,12.9510377,77.5747268,Non-corridor,Mysore Road,0.855271632149667,1,predicted
FKID001866,13.0269436,77.5435876,Tumkur Road,Tumkur Road,1.0,1,original
FKID001867,13.044349,77.562629,ORR North 2,ORR North 2,1.0,1,original
FKID001868,13.0394834,77.5896122,Bellary Road 1,Bellary Road 1,1.0,1,original
